,Unnamed: 0,date_range,Down_time,Up_date,Up_time,midpoint,In,Up,Down,chinook0_wild_num,chinook0_hatchery_num,chinook1_wild_num,chinook1_hatchery_num,chum0_wild_num,coho0_wild_num,coho1_wild_num,coho1_hatchery_num,pink0_wild_num,sockeye1_wild_num,sockeye0_wild_num,steelheadsmolt_wild_num,daytime_category,midpoint_doy,doy,year,Date,flow,temp,atu_solstice,atu_april,flow_diff,temp_diff,photoperiod,lunar_phase,photo_diff,trap,Unnamed: 0.1,steelheadsmolt_hatchery_num
155,155,2013-07-03,21:45:00,2013-07-03,05:00:00,2013-07-03 01:22:30,7.25,2013-07-03 05:00:00,2013-07-02 21:45:00,45.0,26.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,night,184.0,184,2013,2013-07-03,5750.0,9.7,1123.1000000000004,690.7000000000003,40.0,0.09999999999999963,16.066666666666666,0.23485276871270805,-0.01666666666666572,scoop,183.0,
156,156,2013-07-04,22:00:00,2013-07-04,06:00:00,2013-07-04 02:00:00,8.0,2013-07-04 06:00:00,2013-07-03 22:00:00,46.0,15.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,night,185.0,185,2013,2013-07-04,5860.0,9.6,1132.7000000000005,700.3000000000003,110.0,-0.09999999999999963,16.05,0.15879115457301274,-0.01666666666666572,scoop,184.0,
157,157,2013-07-05,,,,,,,,,,,,,,,,,,,,night,,186,2013,2013-07-05,5890.0,9.7,1142.4000000000005,710.0000000000003,30.0,0.09999999999999963,16.016666666666666,0.09591452698763486,-0.033333333333334984,scoop,185.0,
158,158,2013-07-06,21:45:00,2013-07-06,06:00:00,2013-07-06 01:52:30,8.25,2013-07-06 06:00:00,2013-07-05 21:45:00,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,night,187.0,187,2013,2013-07-06,6030.0,9.8,1152.2000000000005,719.8000000000003,140.0,0.10000000000000142,16.0,0.04791454094569364,-0.01666666666666572,scoop,186.0,
159,159,2013-07-07,21:45:00,2013-07-07,06:00:00,2013-07-07 01:52:30,8.25,2013-07-07 06:00:00,2013-07-06 21:45:00,21.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,night,188.0,188,2013,2013-07-07,5940.0,9.9,1162.1000000000004,729.7000000000003,-90.0,0.09999999999999963,15.983333333333333,0.016279954456598692,-0.016666666666667496,scoop,187.0,
160,160,2013-07-08,21:45:00,2013-07-08,06:00:00,2013-07-08 01:52:30,8.25,2013-07-08 06:00:00,2013-07-07 21:45:00,33.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,night,189.0,189,2013,2013-07-08,6180.0,9.9,1172.0000000000005,739.6000000000001,240.0,0.0,15.95,0.0021736112781873267,-0.033333333333333215,scoop,188.0,
161,161,2013-07-09,21:45:00,2013-07-09,05:30:00,2013-07-09 01:37:30,7.75,2013-07-09 05:30:00,2013-07-08 21:45:00,28.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,night,190.0,190,2013,2013-07-09,6190.0,9.9,1181.9000000000005,749.5000000000001,10.0,0.0,15.933333333333335,0.006277411305248004,-0.01666666666666572,scoop,189.0,
162,162,2013-07-10,21:45:00,2013-07-10,06:00:00,2013-07-10 01:52:30,8.25,2013-07-10 06:00:00,2013-07-09 21:45:00,12.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,night,191.0,191,2013,2013-07-10,6320.0,9.9,1191.8000000000004,759.4000000000002,130.0,0.0,15.9,0.02868593454219709,-0.033333333333333215,scoop,190.0,
163,163,2013-07-11,21:20:00,2013-07-11,06:30:00,2013-07-11 01:55:00,9.166666666666666,2013-07-11 06:30:00,2013-07-10 21:20:00,25.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,night,192.0,192,2013,2013-07-11,6300.0,9.8,1201.6000000000004,769.2,-20.0,-0.09999999999999963,15.883333333333333,0.0688981428667077,-0.016666666666667496,scoop,191.0,
164,164,2013-07-12,21:30:00,2013-07-12,06:30:00,2013-07-12 02:00:00,9.0,2013-07-12 06:30:00,2013-07-11 21:30:00,13.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,night,193.0,193,2013,2013-07-12,5830.0,9.8,1211.4000000000005,779.0,-470.0,0.0,15.85,0.12589464625331634,-0.033333333333333215,scoop,192.0,
165,165,2013-07-13,21:30:00,2013-07-13,06:30:00,2013-07-13 02:00:00,9.0,2013-07-13 06:30:00,2013-07-12 21:30:00,13.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,night,194.0,194,2013,2013-07-13,5270.0,9.7,1221.1000000000004,788.7,-560.0,-0.10000000000000142,15.816666666666665,0.1982346588471846,-0.033333333333333215,scoop,193.0,
166,166,2013-07-14,21:40:00,2013-07-14,06:00:00,2013-07-14 01:50:00,8.333333333333334,2013-07-14 06:00:00,2013-07-13 21:40:00,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,195.0,195,2013,2013-07-14,5950.0,9.9,1231.0000000000007,798.6,680.0,0.20000000000000107,15.8,0.2840842550394064,-0.01666666666666572,scoop,194.0,
167,167,2013-07-15,21:30:00,2013-07-15,06:00:00,2013-07-15 01:45:00,8.5,2013-07-15 06:00:00,2013-07-14 21:30:00,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,night,196.0,196,2013,2013-07-15,5200.0,9.8,1240.8000000000004,808.4,-750.0,-0.09999999999999963,15.766666666666666,0.3811103960262138,-0.033333333333334984,scoop,195.0,
168,168,2013-07-16,21:45:00,2013-07-16,07:00:00,2013-07-16 02:22:30,9.25,2013-07-16 07:00:00,2013-07-15 21:45:00,16.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,night,197.0,197,2013,2013-07-16,5250.0,9.6,1250.4000000000005,818.0,50.0,-0.20000000000000107,15.733333333333333,0.4862401075758592,-0.033333333333333215,scoop,196.0,
169,169,2013-07-17,22:00:00,2013-07-17,07:30:00,2013-07-17 02:45:00,9.5,2013-07-17 07:30:00,2013-07-16 22:00:00,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,night,198.0,198,2013,2013-07-17,3950.0,9.8,1260.2000000000005,827.8,-1300.0,0.20000000000000107,15.7,0.5953682659485899,-0.033333333333333215,scoop,197.0,
170,170,2013-07-18,,,,,,,,,,,,,,,,,,,,night,,199,2013,2013-07-18,3070.0,10.0,1270.2000000000005,837.8,-880.0,0.1999999999999993,15.666666666666664,0.7031803480138412,-0.033333333333333215,scoop,198.0,
0,0,2013-01-29 12:00:00,,,,,,,,,,,,,,,,,,,,day,,29,2013,2013-01-29,5220.0,4.8,154.4,,-160.0,-0.10000000000000052,9.416666666666666,0.9648547691940076,0.04999999999999893,screw,28.0,
1,1,2013-01-30 12:00:00,,,,,,,,,,,,,,,,,,,,day,,30,2013,2013-01-30,5300.0,4.8,159.20000000000005,,80.0,0.0,9.466666666666667,0.9182897778987592,0.05000000000000249,screw,29.0,
2,2,2013-01-31 12:00:00,08:15:00,2013-01-31,17:30:00,2013-01-31 12:52:30,9.25,2013-01-31 17:30:00,2013-01-31 08:15:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,31.0,31,2013,2013-01-31,5330.0,4.9,164.10000000000005,,30.0,0.10000000000000052,9.516666666666666,0.8527841573073006,0.049999999999997165,screw,30.0,
3,3,2013-02-01 12:00:00,,,,,,,,,,,,,,,,,,,,day,,32,2013,2013-02-01,5450.0,4.9,169.00000000000003,,120.0,0.0,9.55,0.7702138653104778,0.033333333333334984,screw,31.0,
4,4,2013-02-02 12:00:00,08:45:00,2013-02-02,17:30:00,2013-02-02 13:07:30,8.75,2013-02-02 17:30:00,2013-02-02 08:45:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,day,33.0,33,2013,2013-02-02,5990.0,4.8,173.80000000000004,,540.0,-0.10000000000000052,9.6,0.6733943862990827,0.04999999999999893,screw,32.0,
5,5,2013-02-03 12:00:00,,,,,,,,,,,,,,,,,,,,day,,34,2013,2013-02-03,5960.0,4.8,178.60000000000005,,-30.0,0.0,9.65,0.566175356811869,0.05000000000000071,screw,33.0,
6,6,2013-02-04 12:00:00,,,,,,,,,,,,,,,,,,,,day,,35,2013,2013-02-04,5680.0,4.7,183.30000000000004,,-280.0,-0.09999999999999963,9.716666666666667,0.453490721040412,0.0666666666666682,screw,34.0,
7,7,2013-02-05 12:00:00,08:15:00,2013-02-05,17:35:00,2013-02-05 12:55:00,9.333333333333334,2013-02-05 17:35:00,2013-02-05 08:15:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,36.0,36,2013,2013-02-05,5700.0,4.7,188.00000000000003,,20.0,0.0,9.766666666666666,0.34125362001535536,0.049999999999997165,screw,35.0,
8,8,2013-02-06 12:00:00,,,,,,,,,,,,,,,,,,,,day,,37,2013,2013-02-06,6220.0,4.7,192.7,,520.0,0.0,9.816666666666666,0.2360299253187861,0.05000000000000071,screw,36.0,
9,9,2013-02-07 12:00:00,,,,,,,,,,,,,,,,,,,,day,,38,2013,2013-02-07,7120.0,4.7,197.4,,900.0,0.0,9.866666666666667,0.1444472249079436,0.05000000000000071,screw,37.0,
10,10,2013-02-08 12:00:00,08:15:00,2013-02-08,17:00:00,2013-02-08 12:37:30,8.75,2013-02-08 17:00:00,2013-02-08 08:15:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,day,39.0,39,2013,2013-02-08,6870.0,4.6,202.0,,-250.0,-0.10000000000000052,9.916666666666666,0.07244089913835589,0.04999999999999893,screw,38.0,
11,11,2013-02-09 12:00:00,,,,,,,,,,,,,,,,,,,,day,,40,2013,2013-02-09,6220.0,4.5,206.5,,-650.0,-0.09999999999999963,9.966666666666667,0.024493993621289567,0.05000000000000249,screw,39.0,
12,12,2013-02-10 12:00:00,,,,,,,,,,,,,,,,,,,,day,,41,2013,2013-02-10,5960.0,4.5,211.0,,-260.0,0.0,10.016666666666667,0.0030651960989001577,0.04999999999999893,screw,40.0,
13,13,2013-02-11 12:00:00,08:00:00,2013-02-11,17:40:00,2013-02-11 12:50:00,9.666666666666666,2013-02-11 17:40:00,2013-02-11 08:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,42.0,42,2013,2013-02-11,5590.0,4.5,215.5,,-370.0,0.0,10.083333333333334,0.008356560380869849,0.06666666666666643,screw,41.0,
14,14,2013-02-12 12:00:00,,,,,,,,,,,,,,,,,,,,day,,43,2013,2013-02-12,5630.0,4.5,220.0,,40.0,0.0,10.133333333333333,0.038475268685119635,0.04999999999999893,screw,42.0,
15,15,2013-02-13 12:00:00,,,,,,,,,,,,,,,,,,,,day,,44,2013,2013-02-13,5410.0,4.5,224.5,,-220.0,0.0,10.183333333333334,0.08993385086900041,0.05000000000000071,screw,43.0,
16,16,2013-02-14 12:00:00,08:15:00,2013-02-14,17:15:00,2013-02-14 12:45:00,9.0,2013-02-14 17:15:00,2013-02-14 08:15:00,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,day,45.0,45,2013,2013-02-14,5420.0,4.5,229.0,,10.0,0.0,10.233333333333333,0.15833841915599384,0.04999999999999893,screw,44.0,
17,17,2013-02-15 12:00:00,,,,,,,,,,,,,,,,,,,,day,,46,2013,2013-02-15,5190.0,4.5,233.5,,-230.0,0.0,10.3,0.23907865937467784,0.0666666666666682,screw,45.0,
18,18,2013-02-16 12:00:00,,,,,,,,,,,,,,,,,,,,day,,47,2013,2013-02-16,5460.0,4.5,238.0,,270.0,0.0,10.35,0.32785844742276005,0.04999999999999893,screw,46.0,
19,19,2013-02-17 12:00:00,08:15:00,2013-02-17,17:50:00,2013-02-17 13:02:30,9.583333333333334,2013-02-17 17:50:00,2013-02-17 08:15:00,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,48.0,48,2013,2013-02-17,5300.0,4.5,242.5,,-160.0,0.0,10.4,0.42097602055424815,0.05000000000000071,screw,47.0,
20,20,2013-02-18 12:00:00,,,,,,,,,,,,,,,,,,,,day,,49,2013,2013-02-18,5400.0,4.4,246.9,,100.0,-0.09999999999999963,10.466666666666667,0.51534640816947,0.0666666666666682,screw,48.0,
21,21,2013-02-19 12:00:00,,,,,,,,,,,,,,,,,,,,day,,50,2013,2013-02-19,5200.0,4.4,251.3,,-200.0,0.0,10.516666666666666,0.6083368680244082,0.049999999999997165,screw,49.0,
22,22,2013-02-20 12:00:00,08:15:00,2013-02-20,17:15:00,2013-02-20 12:45:00,9.0,2013-02-20 17:15:00,2013-02-20 08:15:00,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,day,51.0,51,2013,2013-02-20,5350.0,4.4,255.7,,150.0,0.0,10.583333333333334,0.6974947973818592,0.0666666666666682,screw,50.0,
23,23,2013-02-21 12:00:00,,,,,,,,,,,,,,,,,,,,day,,52,2013,2013-02-21,5720.0,4.4,260.1,,370.0,0.0,10.633333333333333,0.7802989797549013,0.04999999999999893,screw,51.0,
24,24,2013-02-22 12:00:00,,,,,,,,,,,,,,,,,,,,day,,53,2013,2013-02-22,5630.0,4.3,264.40000000000003,,-90.0,-0.10000000000000052,10.683333333333334,0.8539992641318603,0.05000000000000071,screw,52.0,
25,25,2013-02-23 12:00:00,08:00:00,2013-02-23,18:00:00,2013-02-23 13:00:00,10.0,2013-02-23 18:00:00,2013-02-23 08:00:00,34.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,54.0,54,2013,2013-02-23,5180.0,4.3,268.70000000000005,,-450.0,0.0,10.75,0.9156031392569568,0.06666666666666643,screw,53.0,
26,26,2013-02-24 12:00:00,,,,,,,,,,,,,,,,,,,,day,,55,2013,2013-02-24,5060.0,4.3,273.00000000000006,,-120.0,0.0,10.8,0.9620164349671037,0.05000000000000071,screw,54.0,
27,27,2013-02-25 12:00:00,,,,,,,,,,,,,,,,,,,,day,,56,2013,2013-02-25,5200.0,4.3,277.30000000000007,,140.0,0.0,10.866666666666667,0.9903065252971672,0.06666666666666643,screw,55.0,
28,28,2013-02-26 12:00:00,07:45:00,2013-02-26,17:45:00,2013-02-26 12:45:00,10.0,2013-02-26 17:45:00,2013-02-26 07:45:00,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,57.0,57,2013,2013-02-26,5210.0,4.3,281.60000000000014,,10.0,0.0,10.916666666666664,0.998029236049736,0.04999999999999893,screw,56.0,
29,29,2013-02-27 12:00:00,,,,,,,,,,,,,,,,,,,,day,,58,2013,2013-02-27,5460.0,4.3,285.9000000000001,,250.0,0.0,10.983333333333333,0.9835545112182152,0.06666666666666643,screw,57.0,
30,30,2013-02-28 12:00:00,,,,,,,,,,,,,,,,,,,,day,,59,2013,2013-02-28,5360.0,4.3,290.2000000000001,,-100.0,0.0,11.033333333333333,0.9463392179456972,0.04999999999999893,screw,58.0,
31,31,2013-03-01 12:00:00,07:45:00,2013-03-01,17:45:00,2013-03-01 12:45:00,10.0,2013-03-01 17:45:00,2013-03-01 07:45:00,242.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,60.0,60,2013,2013-03-01,4660.0,4.2,294.4000000000001,,-700.0,-0.09999999999999963,11.1,0.8871166350809538,0.0666666666666682,screw,59.0,
32,32,2013-03-02 12:00:00,,,,,,,,,,,,,,,,,,,,day,,61,2013,2013-03-02,4370.0,4.3,298.7000000000001,,-290.0,0.09999999999999963,11.15,0.8079876055971335,0.05000000000000071,screw,60.0,
33,33,2013-03-03 12:00:00,,,,,,,,,,,,,,,,,,,,day,,62,2013,2013-03-03,4430.0,4.3,303.0000000000001,,60.0,0.0,11.216666666666667,0.7124029422560111,0.0666666666666682,screw,61.0,
34,34,2013-03-04 12:00:00,07:30:00,2013-03-04,17:45:00,2013-03-04 12:37:30,10.25,2013-03-04 17:45:00,2013-03-04 07:30:00,127.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,63.0,63,2013,2013-03-04,4310.0,4.3,307.3000000000001,,-120.0,0.0,11.266666666666667,0.6050267766612871,0.04999999999999893,screw,62.0,
35,35,2013-03-05 12:00:00,,,,,,,,,,,,,,,,,,,,day,,64,2013,2013-03-05,4020.0,4.4,311.7000000000001,,-290.0,0.10000000000000052,11.333333333333336,0.4914778191447343,0.06666666666666643,screw,63.0,
36,36,2013-03-06 12:00:00,,,,,,,,,,,,,,,,,,,,day,,65,2013,2013-03-06,3810.0,4.5,316.2000000000001,,-210.0,0.09999999999999963,11.383333333333333,0.3779518939391159,0.04999999999999893,screw,64.0,
37,37,2013-03-07 12:00:00,07:15:00,2013-03-07,18:10:00,2013-03-07 12:42:30,10.916666666666664,2013-03-07 18:10:00,2013-03-07 07:15:00,13.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,day,66.0,66,2013,2013-03-07,3940.0,4.5,320.7000000000001,,130.0,0.0,11.45,0.27077658297579416,0.06666666666666643,screw,65.0,
38,38,2013-03-08 12:00:00,,,,,,,,,,,,,,,,,,,,day,,67,2013,2013-03-08,4030.0,4.5,325.2000000000001,,90.0,0.0,11.5,0.17591575834512266,0.05000000000000071,screw,66.0,
39,39,2013-03-09 12:00:00,,,,,,,,,,,,,,,,,,,,day,,68,2013,2013-03-09,4070.0,4.4,329.60000000000014,,40.0,-0.09999999999999963,11.566666666666665,0.09849293357727756,0.06666666666666643,screw,67.0,
40,40,2013-03-10 12:00:00,08:00:00,2013-03-10,18:45:00,2013-03-10 13:22:30,10.75,2013-03-10 18:45:00,2013-03-10 08:00:00,13.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,day,69.0,69,2013,2013-03-10,4000.0,4.5,334.10000000000014,,-70.0,0.09999999999999963,11.633333333333333,0.042375786176747365,0.06666666666666643,screw,68.0,
41,41,2013-03-11 12:00:00,,,,,,,,,,,,,,,,,,,,day,,70,2013,2013-03-11,4020.0,4.5,338.60000000000014,,20.0,0.0,11.683333333333335,0.009876996916844571,0.05000000000000071,screw,69.0,
42,42,2013-03-12 12:00:00,,,,,,,,,,,,,,,,,,,,day,,71,2013,2013-03-12,4120.0,4.5,343.10000000000014,,100.0,0.0,11.75,0.001626767530197859,0.06666666666666643,screw,70.0,
43,43,2013-03-13 12:00:00,,,,,,,,,,,,,,,,,,,,day,,72,2013,2013-03-13,4200.0,4.5,347.60000000000014,,80.0,0.0,11.8,0.016656744425069925,0.05000000000000071,screw,71.0,
44,44,2013-03-14 12:00:00,23:00:00,2013-03-14,13:00:00,2013-03-14 06:00:00,14.0,2013-03-14 13:00:00,2013-03-13 23:00:00,227.0,0.0,0.0,0.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,day,73.0,73,2013,2013-03-14,4240.0,4.6,352.20000000000016,,40.0,0.09999999999999963,11.866666666666667,0.0526927747435032,0.06666666666666643,screw,72.0,
45,45,2013-03-15 12:00:00,,,,,,,,,,,,,,,,,,,,day,,74,2013,2013-03-15,4500.0,4.6,356.8000000000001,,260.0,0.0,11.916666666666664,0.10659918291539366,0.04999999999999893,screw,73.0,
46,46,2013-03-16 12:00:00,12:00:00,2013-03-16,19:30:00,2013-03-16 15:45:00,7.5,2013-03-16 19:30:00,2013-03-16 12:00:00,113.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,75.0,75,2013,2013-03-16,4470.0,4.6,361.40000000000015,,-30.0,0.0,11.983333333333333,0.17486500931181514,0.06666666666666643,screw,74.0,
47,47,2013-03-17 12:00:00,,,,,,,,,,,,,,,,,,,,day,,76,2013,2013-03-17,4370.0,4.5,365.90000000000015,,-100.0,-0.09999999999999963,12.033333333333333,0.2540168962334441,0.04999999999999893,screw,75.0,
48,48,2013-03-18 12:00:00,,,,,,,,,,,,,,,,,,,,day,,77,2013,2013-03-18,4350.0,4.4,370.3000000000001,,-20.0,-0.09999999999999963,12.1,0.3408723928918232,0.0666666666666682,screw,76.0,
49,49,2013-03-19 12:00:00,08:15:00,2013-03-19,19:00:00,2013-03-19 13:37:30,10.75,2013-03-19 19:00:00,2013-03-19 08:15:00,33.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,78.0,78,2013,2013-03-19,4330.0,4.5,374.8000000000001,,-20.0,0.09999999999999963,12.166666666666664,0.4326023693712879,0.06666666666666643,screw,77.0,
50,50,2013-03-20 12:00:00,,,,,,,,,,,,,,,,,,,,day,,79,2013,2013-03-20,4340.0,4.6,379.40000000000015,,10.0,0.09999999999999963,12.216666666666667,0.5266244019186931,0.05000000000000249,screw,78.0,
51,51,2013-03-21 12:00:00,,,,,,,,,,,,,,,,,,,,day,,80,2013,2013-03-21,4300.0,4.6,384.00000000000017,,-40.0,0.0,12.283333333333333,0.6203961396818779,0.06666666666666288,screw,79.0,
52,52,2013-03-22 12:00:00,08:30:00,2013-03-22,20:00:00,2013-03-22 14:15:00,11.5,2013-03-22 20:00:00,2013-03-22 08:30:00,83.0,0.0,0.0,0.0,423.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,day,81.0,81,2013,2013-03-22,4570.0,4.5,388.50000000000017,,270.0,-0.09999999999999963,12.333333333333336,0.7111669812965801,0.05000000000000249,screw,80.0,
53,53,2013-03-23 12:00:00,,,,,,,,,,,,,,,,,,,,day,,82,2013,2013-03-23,4520.0,4.5,393.00000000000017,,-50.0,0.0,12.4,0.795793819315717,0.06666666666666643,screw,81.0,
54,54,2013-03-24 12:00:00,,,,,,,,,,,,,,,,,,,,day,,83,2013,2013-03-24,4600.0,4.6,397.60000000000014,,80.0,0.09999999999999963,12.45,0.8706691332920714,0.04999999999999893,screw,82.0,
55,55,2013-03-25 12:00:00,,,,,,,,,,,,,,,,,,,,day,,84,2013,2013-03-25,4610.0,4.7,402.3000000000001,,10.0,0.10000000000000052,12.516666666666666,0.9318176094036248,0.06666666666666643,screw,83.0,
56,56,2013-03-26 12:00:00,08:00:00,2013-03-26,20:00:00,2013-03-26 14:00:00,12.0,2013-03-26 20:00:00,2013-03-26 08:00:00,22.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,85.0,85,2013,2013-03-26,4280.0,4.8,407.10000000000014,,-330.0,0.09999999999999963,12.583333333333336,0.97517894304146,0.0666666666666682,screw,84.0,
57,57,2013-03-27 12:00:00,,,,,,,,,,,,,,,,,,,,day,,86,2013,2013-03-27,4890.0,4.9,412.00000000000017,,610.0,0.10000000000000052,12.633333333333333,0.9970568213499786,0.04999999999999893,screw,85.0,
58,58,2013-03-28 12:00:00,08:00:00,2013-03-28,19:45:00,2013-03-28 13:52:30,11.75,2013-03-28 19:45:00,2013-03-28 08:00:00,10.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,87.0,87,2013,2013-03-28,5230.0,4.9,416.90000000000015,,340.0,0.0,12.7,0.9946678353298609,0.06666666666666643,screw,86.0,
59,59,2013-03-29 12:00:00,,,,,,,,,,,,,,,,,,,,day,,88,2013,2013-03-29,5060.0,5.0,421.90000000000015,,-170.0,0.09999999999999963,12.75,0.9666798334260844,0.05000000000000071,screw,87.0,
60,60,2013-03-30 12:00:00,,,,,,,,,,,,,,,,,,,,day,,89,2013,2013-03-30,5060.0,5.2,427.10000000000014,,0.0,0.20000000000000015,12.816666666666665,0.9136048779893924,0.06666666666666643,screw,88.0,
61,61,2013-03-31 12:00:00,07:45:00,2013-03-31,20:00:00,2013-03-31 13:52:30,12.25,2013-03-31 20:00:00,2013-03-31 07:45:00,86.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,90.0,90,2013,2013-03-31,5100.0,5.3,432.40000000000015,,40.0,0.09999999999999963,12.866666666666667,0.83792806880117,0.05000000000000071,screw,89.0,
62,62,2013-04-01 12:00:00,,,,,,,,,,,,,,,,,,,,day,,91,2013,2013-04-01,4120.0,5.5,437.90000000000015,5.5,-980.0,0.20000000000000015,12.933333333333335,0.7439183361243884,0.06666666666666643,screw,90.0,
63,63,2013-04-02 12:00:00,,,,,,,,,,,,,,,,,,,,day,,92,2013,2013-04-02,4260.0,5.5,443.40000000000015,11.0,140.0,0.0,12.983333333333333,0.6371626353048756,0.04999999999999893,screw,91.0,
64,64,2013-04-03 12:00:00,07:30:00,2013-04-03,19:45:00,2013-04-03 13:37:30,12.25,2013-04-03 19:45:00,2013-04-03 07:30:00,211.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,93.0,93,2013,2013-04-03,4310.0,5.5,448.90000000000015,16.5,50.0,0.0,13.05,0.5239485361091025,0.0666666666666682,screw,92.0,
65,65,2013-04-04 12:00:00,,,,,,,,,,,,,,,,,,,,day,,94,2013,2013-04-04,4280.0,5.5,454.40000000000015,22.0,-30.0,0.0,13.1,0.4106511772598144,0.04999999999999893,screw,93.0,
66,66,2013-04-05 12:00:00,,,,,,,,,,,,,,,,,,,,day,,95,2013,2013-04-05,4220.0,5.5,459.90000000000015,27.5,-60.0,0.0,13.166666666666664,0.30323447490192035,0.06666666666666643,screw,94.0,
67,67,2013-04-06 12:00:00,,,,,,,,,,,,,,,,,,,,day,,96,2013,2013-04-06,4220.0,5.2,465.10000000000014,32.7,0.0,-0.2999999999999998,13.216666666666667,0.20692753192105084,0.05000000000000249,screw,95.0,
68,68,2013-04-07 12:00:00,,,,,,,,,,,,,,,,,,,,day,,97,2013,2013-04-07,4180.0,5.1,470.20000000000016,37.8,-40.0,-0.10000000000000052,13.283333333333333,0.12602079387016618,0.06666666666666288,screw,96.0,
69,69,2013-04-08 12:00:00,,,,,,,,,,,,,,,,,,,,day,,98,2013,2013-04-08,4130.0,5.3,475.50000000000017,43.1,-50.0,0.20000000000000015,13.333333333333336,0.0637462396357995,0.05000000000000249,screw,97.0,
70,70,2013-04-09 12:00:00,,,,,,,,,,,,,,,,,,,,day,,99,2013,2013-04-09,4210.0,5.5,481.00000000000017,48.6,80.0,0.20000000000000015,13.4,0.02219700890447801,0.06666666666666643,screw,98.0,
71,71,2013-04-10 12:00:00,,,,,,,,,,,,,,,,,,,,day,,100,2013,2013-04-10,4270.0,5.5,486.50000000000017,54.1,60.0,0.0,13.45,0.002291145148723195,0.04999999999999893,screw,99.0,
72,72,2013-04-11 12:00:00,,,,,,,,,,,,,,,,,,,,day,,101,2013,2013-04-11,4800.0,5.3,491.8000000000001,59.4,530.0,-0.20000000000000015,13.516666666666666,0.0038104575405567545,0.06666666666666643,screw,100.0,
73,73,2013-04-12 12:00:00,07:45:00,2013-04-12,20:10:00,2013-04-12 13:57:30,12.416666666666664,2013-04-12 20:10:00,2013-04-12 07:45:00,30.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,day,102.0,102,2013,2013-04-12,4700.0,5.3,497.10000000000014,64.7,-100.0,0.0,13.566666666666665,0.025539851578089082,0.05000000000000071,screw,101.0,
