,Date,daynight_category,temp
2026,2013-03-29,day,8.813461538461535
2027,2013-03-29,night,8.193181818181822
2028,2013-03-30,day,8.84423076923077
2029,2013-03-30,night,8.702272727272726
2030,2013-03-31,day,9.26923076923077
2031,2013-03-31,night,9.229545454545457
2032,2013-04-01,day,8.228846153846153
2033,2013-04-01,night,9.070454545454549
2034,2013-04-02,day,8.248076923076916
2035,2013-04-02,night,8.65454545454545
2036,2013-04-03,day,8.561538461538456
2037,2013-04-03,night,8.41818181818182
2038,2013-04-04,day,8.055769230769231
2039,2013-04-04,night,8.450000000000001
2040,2013-04-05,day,7.876923076923077
2041,2013-04-05,night,8.052272727272728
2042,2013-04-06,day,7.219230769230764
2043,2013-04-06,night,7.515909090909088
2044,2013-04-07,day,6.19615384615384
2045,2013-04-07,night,6.338636363636366
2046,2013-04-08,day,6.0673076923076925
2047,2013-04-08,night,6.511363636363639
2048,2013-04-09,day,7.053846153846157
2049,2013-04-09,night,7.318181818181819
2050,2013-04-10,day,7.8500000000000005
2051,2013-04-10,night,7.863636363636362
2052,2013-04-11,day,6.915384615384616
2053,2013-04-11,night,7.354545454545456
2054,2013-04-12,day,6.205769230769225
2055,2013-04-12,night,6.725000000000002
2056,2013-04-13,day,5.444230769230769
2057,2013-04-13,night,5.925000000000001
2058,2013-04-14,day,5.959615384615388
2059,2013-04-14,night,6.011363636363638
2060,2013-04-15,day,6.88653846153846
2061,2013-04-15,night,6.979545454545454
2062,2013-04-16,day,6.6
2063,2013-04-16,night,6.95
2064,2013-04-17,day,7.423076923076921
2065,2013-04-17,night,7.5136363636363654
2066,2013-04-18,day,7.376923076923076
2067,2013-04-18,night,7.511363636363637
2068,2013-04-19,day,7.769230769230768
2069,2013-04-19,night,7.849999999999997
2070,2013-04-20,day,7.1596153846153845
2071,2013-04-20,night,7.734090909090909
2072,2013-04-21,day,7.113461538461538
2073,2013-04-21,night,7.3909090909090915
2074,2013-04-22,day,7.480769230769233
2075,2013-04-22,night,7.738636363636362
2076,2013-04-23,day,7.36153846153846
2077,2013-04-23,night,8.029545454545456
2078,2013-04-24,day,8.096153846153847
2079,2013-04-24,night,8.50909090909091
2080,2013-04-25,day,9.124999999999998
2081,2013-04-25,night,9.688636363636363
2082,2013-04-26,day,9.83846153846154
2083,2013-04-26,night,10.381818181818183
2084,2013-04-27,day,8.45384615384615
2085,2013-04-27,night,9.29090909090909
2086,2013-04-28,day,8.653846153846155
2087,2013-04-28,night,8.397727272727275
2088,2013-04-29,day,7.934615384615383
2089,2013-04-29,night,8.104545454545457
2090,2013-04-30,day,7.090384615384613
2091,2013-04-30,night,7.304545454545453
2092,2013-05-01,day,7.500000000000002
2093,2013-05-01,night,8.015909090909089
2094,2013-05-02,day,9.46538461538462
2095,2013-05-02,night,9.695454545454547
2096,2013-05-03,day,10.578846153846156
2097,2013-05-03,night,10.763636363636365
2098,2013-05-04,day,11.192307692307692
2099,2013-05-04,night,11.493181818181817
2100,2013-05-05,day,11.23076923076923
2101,2013-05-05,night,11.854545454545455
2102,2013-05-06,day,10.826923076923077
2103,2013-05-06,night,11.822727272727274
2104,2013-05-07,day,10.082692307692307
2105,2013-05-07,night,11.718181818181808
2106,2013-05-08,day,9.023076923076923
2107,2013-05-08,night,11.147727272727272
2108,2013-05-09,day,9.40444444444444
2109,2013-05-09,night,11.265909090909092
2110,2013-05-10,day,9.984615384615385
2111,2013-05-10,night,11.520454545454545
2112,2013-05-11,day,10.342307692307694
2113,2013-05-11,night,11.68181818181818
2114,2013-05-12,day,9.405769230769234
2115,2013-05-12,night,10.445454545454544
2116,2013-05-13,day,9.305769230769231
2117,2013-05-13,night,9.350000000000001
2118,2013-05-14,day,8.44285714285714
2119,2013-05-14,night,9.061363636363634
2120,2013-05-15,day,8.48653846153846
2121,2013-05-15,night,9.109090909090908
2122,2013-05-16,day,9.976923076923075
2123,2013-05-16,night,10.20681818181818
2124,2013-05-17,day,9.617307692307698
2125,2013-05-17,night,10.22272727272727
2126,2013-05-18,day,9.151923076923081
2127,2013-05-18,night,9.325
2128,2013-05-19,day,9.411538461538465
2129,2013-05-19,night,9.497727272727271
2130,2013-05-20,day,9.476923076923075
2131,2013-05-20,night,10.124999999999995
2132,2013-05-21,day,10.290384615384614
2133,2013-05-21,night,10.663636363636359
2134,2013-05-22,day,7.753846153846155
2135,2013-05-22,night,8.284090909090915
2136,2013-05-23,day,7.738461538461539
2137,2013-05-23,night,7.920454545454546
2138,2013-05-24,day,8.738461538461538
2139,2013-05-24,night,8.84772727272727
2140,2013-05-25,day,9.59423076923077
2141,2013-05-25,night,9.43409090909091
2142,2013-05-26,day,9.911538461538463
2143,2013-05-26,night,10.004545454545452
2144,2013-05-27,day,9.759615384615376
2145,2013-05-27,night,9.98409090909091
2146,2013-05-28,day,10.126923076923077
2147,2013-05-28,night,10.259090909090913
2148,2013-05-29,day,9.88653846153846
2149,2013-05-29,night,10.197727272727276
2150,2013-05-30,day,9.498076923076923
2151,2013-05-30,night,9.686363636363636
2152,2013-05-31,day,9.809615384615386
2153,2013-05-31,night,9.98636363636364
2154,2013-06-01,day,11.151923076923076
2155,2013-06-01,night,11.418181818181814
2156,2013-06-02,day,11.196153846153841
2157,2013-06-02,night,11.486363636363636
2158,2013-06-03,day,10.72884615384615
2159,2013-06-03,night,11.329545454545453
2160,2013-06-04,day,12.178846153846157
2161,2013-06-04,night,12.993181818181824
2162,2013-06-05,day,12.738461538461543
2163,2013-06-05,night,13.570454545454544
2164,2013-06-06,day,12.701923076923075
2165,2013-06-06,night,13.584090909090905
2166,2013-06-07,day,11.292307692307698
2167,2013-06-07,night,12.443181818181815
2168,2013-06-08,day,11.244230769230775
2169,2013-06-08,night,12.279545454545449
2170,2013-06-09,day,11.90961538461538
2171,2013-06-09,night,12.747727272727273
2172,2013-06-10,day,11.580769230769231
2173,2013-06-10,night,12.07272727272727
2174,2013-06-11,day,10.813461538461544
2175,2013-06-11,night,11.42727272727273
2176,2013-06-12,day,10.611538461538462
2177,2013-06-12,night,10.700000000000001
2178,2013-06-13,day,10.74230769230769
2179,2013-06-13,night,10.952272727272724
2180,2013-06-14,day,10.748076923076923
2181,2013-06-14,night,11.056818181818185
2182,2013-06-15,day,12.323076923076924
2183,2013-06-15,night,12.534090909090908
2184,2013-06-16,day,12.998076923076923
2185,2013-06-16,night,13.288636363636359
2186,2013-06-17,day,12.953846153846152
2187,2013-06-17,night,13.529545454545456
2188,2013-06-18,day,12.68653846153846
2189,2013-06-18,night,13.240909090909089
2190,2013-06-19,day,11.651923076923076
2191,2013-06-19,night,11.836363636363636
2192,2013-06-20,day,10.494230769230775
2193,2013-06-20,night,10.334090909090907
2194,2013-06-21,day,11.005769230769232
2195,2013-06-21,night,11.138636363636358
2196,2013-06-22,day,12.790384615384616
2197,2013-06-22,night,13.263636363636362
2198,2013-06-23,day,12.959615384615386
2199,2013-06-23,night,13.322727272727274
2200,2013-06-24,day,12.10192307692308
2201,2013-06-24,night,11.825000000000001
2202,2013-06-25,day,11.711538461538463
2203,2013-06-25,night,11.654545454545454
2204,2013-06-26,day,11.938461538461535
2205,2013-06-26,night,12.229545454545462
2206,2013-06-27,day,12.071153846153846
2207,2013-06-27,night,12.063636363636357
2208,2013-06-28,day,13.567307692307695
2209,2013-06-28,night,13.668181818181818
2210,2013-06-29,day,14.676923076923073
2211,2013-06-29,night,15.527272727272724
2212,2013-06-30,day,14.848076923076924
2213,2013-06-30,night,15.843181818181813
2214,2013-07-01,day,15.455769230769228
2215,2013-07-01,night,16.54318181818183
2216,2013-07-02,day,15.01346153846154
2217,2013-07-02,night,16.26136363636363
