,date_range,Down_time,Up_date,Up_time,midpoint,In,Up,Down,chinook0_wild_num,chinook0_hatchery_num,chinook1_wild_num,chinook1_hatchery_num,chum0_wild_num,coho0_wild_num,coho1_wild_num,coho1_hatchery_num,pink0_wild_num,sockeye1_wild_num,sockeye0_wild_num,steelheadsmolt_wild_num,daytime_category,midpoint_doy,doy,year,Date,flow,temp,atu_solstice,atu_april,flow_diff,temp_diff,photoperiod,lunar_phase,photo_diff,trap,steelheadsmolt_hatchery_num,trap_efficiency,chinook0_wild_perhour,chinook0_hatchery_perhour,chinook1_wild_perhour,chinook1_hatchery_perhour,chum0_wild_perhour,coho0_wild_perhour,coho1_wild_perhour,coho1_hatchery_perhour,pink0_wild_perhour,sockeye1_wild_perhour,sockeye0_wild_perhour,steelheadsmolt_wild_perhour,steelheadsmolt_hatchery_perhour,chinook0_wild_num_estimate,chinook0_hatchery_num_estimate,chinook0_wild_perhour_estimate,chinook0_hatchery_perhour_estimate,chinook1_wild_num_estimate,chinook1_hatchery_num_estimate,chinook1_wild_perhour_estimate,chinook1_hatchery_perhour_estimate,chum0_wild_num_estimate,chum0_wild_perhour_estimate,coho0_wild_num_estimate,coho0_wild_perhour_estimate,coho1_wild_num_estimate,coho1_hatchery_num_estimate,coho1_wild_perhour_estimate,coho1_hatchery_perhour_estimate,pink0_wild_num_estimate,pink0_wild_perhour_estimate,sockeye1_wild_num_estimate,sockeye1_wild_perhour_estimate,sockeye0_wild_num_estimate,sockeye0_wild_perhoour_estimate,steelheadsmolt_wild_num_estimate,steelheadsmolt_hatchery_num_estimate,steelheadsmolt_wild_perhour_estimate,steelheadsmolt_hatchery_perhour_estimate
0,2010-01-20 12:00:00,,,,,,,,,,,,,,,,,,,,day,,20,2010,2010-01-20,4980.0,4.9,100.8,,70.0,0.0,9.016666666666667,0.1862826408853042,0.0333333333333349,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2010-01-21 12:00:00,,,,,,,,,,,,,,,,,,,,day,,21,2010,2010-01-21,5060.0,4.9,105.70000000000002,,80.0,0.0,9.066666666666666,0.2664668095173156,0.0499999999999989,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2010-01-22 12:00:00,08:45:00,2010-01-22,17:20:00,2010-01-22 13:02:30,8.583333333333334,2010-01-22 17:20:00,2010-01-22 08:45:00,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,day,22.0,22,2010,2010-01-22,5500.0,4.8,110.5,,440.0,-0.1000000000000005,9.1,0.3568325080095304,0.0333333333333332,scoop,,0.018868,0.3495145631067961,0.0,0.0,0.0,1.2815533980582523,0.0,0.0,0.0,6.29126213592233,0.0,0.0,0.0,,158.99936400254398,0.0,18.524197747869202,0.0,0.0,0.0,18.524197747869202,0.0,582.997668009328,67.92205840885374,0.0,0.0,0.0,0.0,0.0,0.0,2861.988552045792,333.43555946164565,0.0,0.0,0.0,0.0,0.0,,0.0,
3,2010-01-23 12:00:00,,,,,,,,,,,,,,,,,,,,day,,23,2010,2010-01-23,5550.0,4.8,115.3,,50.0,0.0,9.15,0.4550350653542559,0.0500000000000007,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2010-01-24 12:00:00,,,,,,,,,,,,,,,,,,,,day,,24,2010,2010-01-24,5350.0,4.8,120.1,,-200.0,0.0,9.183333333333334,0.5581287567372208,0.0333333333333332,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2010-01-25 12:00:00,07:50:00,2010-01-25,17:00:00,2010-01-25 12:25:00,9.166666666666666,2010-01-25 17:00:00,2010-01-25 07:50:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,day,25.0,25,2010,2010-01-25,4060.0,4.8,124.9,,-1290.0,0.0,9.233333333333333,0.6622595311188731,0.0499999999999989,scoop,,0.018868,0.32727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,,158.99936400254398,0.0,17.34538516391389,0.0,0.0,0.0,17.34538516391389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.990672037312,254.39898240407044,0.0,0.0,0.0,0.0,0.0,,0.0,
6,2010-01-26 12:00:00,,,,,,,,,,,,,,,,,,,,day,,26,2010,2010-01-26,3530.0,4.8,129.70000000000002,,-530.0,0.0,9.266666666666667,0.76243603183647,0.0333333333333349,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2010-01-27 12:00:00,,,,,,,,,,,,,,,,,,,,day,,27,2010,2010-01-27,3540.0,4.6,134.3,,10.0,-0.2000000000000001,9.316666666666666,0.8525874549857289,0.0499999999999989,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2010-01-28 12:00:00,08:00:00,2010-01-28,17:30:00,2010-01-28 12:45:00,9.5,2010-01-28 17:30:00,2010-01-28 08:00:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,day,28.0,28,2010,2010-01-28,4450.0,4.6,138.9,,910.0,0.0,9.366666666666667,0.9260384474610884,0.0500000000000007,scoop,,0.018868,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,1.6842105263157894,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.999576001696,11.157850105441684,0.0,0.0,0.0,0.0,0.0,0.0,847.996608013568,89.26280084353347,0.0,0.0,0.0,0.0,0.0,,0.0,
9,2010-01-29 12:00:00,,,,,,,,,,,,,,,,,,,,day,,29,2010,2010-01-29,4440.0,4.7,143.6,,-10.0,0.1000000000000005,9.416666666666666,0.976426730556202,0.0499999999999989,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2010-01-30 12:00:00,,,,,,,,,,,,,,,,,,,,day,,30,2010,2010-01-30,3740.0,4.8,148.4,,-700.0,0.0999999999999996,9.466666666666669,0.9988730451594352,0.0500000000000007,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2010-01-31 12:00:00,07:40:00,2010-01-31,17:15:00,2010-01-31 12:27:30,9.583333333333334,2010-01-31 17:15:00,2010-01-31 07:40:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,day,31.0,31,2010,2010-01-31,3700.0,4.8,153.20000000000002,,-40.0,0.0,9.516666666666666,0.9910347287880398,0.0499999999999989,scoop,,0.018868,0.0,0.0,0.0,0.0,0.41739130434782606,0.0,0.0,0.0,8.97391304347826,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.999152003392,22.121650643832208,0.0,0.0,0.0,0.0,0.0,0.0,4557.9817680729275,475.61548884239244,0.0,0.0,0.0,0.0,0.0,,0.0,
12,2010-02-01 12:00:00,,,,,,,,,,,,,,,,,,,,day,,32,2010,2010-02-01,5770.0,4.8,158.00000000000003,,2070.0,0.0,9.55,0.953649044345712,0.0333333333333349,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2010-02-02 12:00:00,,,,,,,,,,,,,,,,,,,,day,,33,2010,2010-02-02,5520.0,4.8,162.80000000000004,,-250.0,0.0,9.6,0.8903528338487301,0.0499999999999989,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2010-02-03 12:00:00,08:15:00,2010-02-03,17:30:00,2010-02-03 12:52:30,9.25,2010-02-03 17:30:00,2010-02-03 08:15:00,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,day,34.0,34,2010,2010-02-03,5810.0,4.8,167.60000000000005,,290.0,0.0,9.65,0.8068630345188037,0.0500000000000007,scoop,,0.018868,0.32432432432432434,0.0,0.0,0.0,0.21621621621621623,0.0,0.0,0.0,34.16216216216216,0.0,0.0,0.0,,158.99936400254398,0.0,17.18912043270746,0.0,0.0,0.0,17.18912043270746,0.0,105.999576001696,11.459413621804973,0.0,0.0,0.0,0.0,0.0,0.0,16747.933008267966,1810.5873522451857,0.0,0.0,0.0,0.0,0.0,,0.0,
15,2010-02-04 12:00:00,,,,,,,,,,,,,,,,,,,,day,,35,2010,2010-02-04,5760.0,4.8,172.40000000000006,,-50.0,0.0,9.716666666666669,0.7098446079083254,0.0666666666666664,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2010-02-05 12:00:00,,,,,,,,,,,,,,,,,,,,day,,36,2010,2010-02-05,5060.0,4.8,177.20000000000007,,-700.0,0.0,9.766666666666666,0.6058520998680177,0.0499999999999989,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2010-02-06 12:00:00,08:00:00,2010-02-06,17:30:00,2010-02-06 12:45:00,9.5,2010-02-06 17:30:00,2010-02-06 08:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,day,37.0,37,2010,2010-02-06,4560.0,4.7,181.9000000000001,,-500.0,-0.0999999999999996,9.816666666666666,0.5006136063609696,0.0500000000000007,scoop,,0.018868,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.57894736842105,0.0,0.0,0.0,,423.998304006784,0.0,44.631400421766735,0.0,0.0,0.0,44.631400421766735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12878.948484206063,1355.6787878111645,0.0,0.0,0.0,0.0,0.0,,0.0,
18,2010-02-07 12:00:00,,,,,,,,,,,,,,,,,,,,day,,38,2010,2010-02-07,4140.0,4.7,186.60000000000005,,-420.0,0.0,9.866666666666667,0.3987368782928843,0.0500000000000007,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2010-02-08 12:00:00,,,,,,,,,,,,,,,,,,,,day,,39,2010,2010-02-08,4050.0,4.7,191.30000000000004,,-90.0,0.0,9.916666666666666,0.3037525945886838,0.0499999999999989,scoop,,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2010-02-09 12:00:00,08:15:00,2010-02-09,17:30:00,2010-02-09 12:52:30,9.25,2010-02-09 17:30:00,2010-02-09 08:15:00,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,day,40.0,40,2010,2010-02-09,3740.0,4.7,196.00000000000003,,-310.0,0.0,9.966666666666669,0.2183646420566048,0.0500000000000007,scoop,,0.018868,1.0810810810810811,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,18.16216216216216,0.0,0.0,0.0,,529.99788000848,0.0,57.29706810902486,0.0,0.0,0.0,57.29706810902486,0.0,52.999788000848,5.729706810902487,0.0,0.0,0.0,0.0,0.0,0.0,8903.964384142464,962.5907442316177,0.0,0.0,0.0,0.0,0.0,,0.0,
21,2010-02-10 12:00:00,,,,,,,,,,,,,,,,,,,,day,,41,2010,2010-02-10,4800.0,4.6,200.6,,1060.0,-0.1000000000000005,10.016666666666667,0.1447306430383091,0.0500000000000007,scoop,,0.0188679245283018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2010-02-11 12:00:00,,,,,,,,,,,,,,,,,,,,day,,42,2010,2010-02-11,4600.0,4.7,205.3,,-200.0,0.1000000000000005,10.083333333333334,0.0846829515286619,0.0666666666666664,scoop,,0.0188679245283018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2010-02-12 12:00:00,07:40:00,2010-02-12,17:15:00,2010-02-12 12:27:30,9.583333333333334,2010-02-12 17:15:00,2010-02-12 07:40:00,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,day,43.0,43,2010,2010-02-12,3960.0,4.7,210.0,,-640.0,0.0,10.133333333333333,0.0398266559814933,0.0499999999999989,scoop,,0.0188679245283018,0.31304347826086953,0.0,0.0,0.0,0.41739130434782606,0.0,0.0,0.0,48.52173913043478,0.0,0.0,0.0,,159.00000000000074,0.0,16.591304347826163,0.0,0.0,0.0,16.591304347826163,0.0,212.000000000001,22.121739130434882,0.0,0.0,0.0,0.0,0.0,0.0,24645.000000000113,2571.6521739130553,0.0,0.0,0.0,0.0,0.0,,0.0,
24,2010-02-13 12:00:00,,,,,,,,,,,,,,,,,,,,day,,44,2010,2010-02-13,3800.0,4.8,214.8,,-160.0,0.0999999999999996,10.183333333333334,0.0115139362752602,0.0500000000000007,scoop,,0.0188679245283018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2010-02-14 12:00:00,,,,,,,,,,,,,,,,,,,,day,,45,2010,2010-02-14,4100.0,4.8,219.6,,300.0,0.0,10.233333333333333,0.0007365594892741,0.0499999999999989,scoop,,0.0188679245283018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2010-02-15 12:00:00,08:15:00,2010-02-15,18:00:00,2010-02-15 13:07:30,9.75,2010-02-15 18:00:00,2010-02-15 08:15:00,54.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,day,46.0,46,2010,2010-02-15,4090.0,4.8,224.40000000000003,,-10.0,0.0,10.3,0.0080033327017401,0.0666666666666682,scoop,,0.0188679245283018,5.538461538461538,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,88.2051282051282,0.0,0.0,0.0,,2862.000000000013,0.0,293.5384615384629,0.0,0.0,0.0,293.5384615384629,0.0,159.00000000000074,16.307692307692385,0.0,0.0,0.0,0.0,0.0,0.0,45580.00000000021,4674.871794871817,0.0,0.0,0.0,0.0,0.0,,0.0,
27,2010-02-16 12:00:00,,,,,,,,,,,,,,,,,,,,day,,47,2010,2010-02-16,3580.0,4.8,229.20000000000005,,-510.0,0.0,10.35,0.0332652216568935,0.0499999999999989,scoop,,0.0188679245283018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2010-02-17 12:00:00,,,,,,,,,,,,,,,,,,,,day,,48,2010,2010-02-17,3640.0,4.8,234.00000000000009,,60.0,0.0,10.4,0.0759246089442673,0.0500000000000007,scoop,,0.0320987654320987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2010-02-18 12:00:00,07:40:00,2010-02-18,17:30:00,2010-02-18 12:35:00,9.833333333333334,2010-02-18 17:30:00,2010-02-18 07:40:00,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,560.0,0.0,2.0,0.0,day,49.0,49,2010,2010-02-18,3630.0,4.6,238.60000000000005,,-10.0,-0.2000000000000001,10.466666666666669,0.1349111003647463,0.0666666666666664,scoop,,0.0320987654320987,2.23728813559322,0.0,0.0,0.0,0.20338983050847456,0.0,0.0,0.0,56.94915254237288,0.0,0.20338983050847456,0.0,,685.3846153846168,0.0,69.70013037809662,0.0,0.0,0.0,69.70013037809662,0.0,62.307692307692434,6.3363754889178745,0.0,0.0,0.0,0.0,0.0,0.0,17446.153846153884,1774.185136897005,0.0,0.0,62.307692307692434,6.3363754889178745,0.0,,0.0,
30,2010-02-19 12:00:00,,,,,,,,,,,,,,,,,,,,day,,50,2010,2010-02-19,3790.0,4.5,243.10000000000005,,160.0,-0.0999999999999996,10.516666666666666,0.2087655258328771,0.0499999999999989,scoop,,0.0320987654320987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2010-02-20 12:00:00,,,,,,,,,,,,,,,,,,,,day,,51,2010,2010-02-20,3690.0,4.5,247.60000000000005,,-100.0,0.0,10.583333333333334,0.2956533933630569,0.0666666666666682,scoop,,0.0320987654320987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2010-02-21 12:00:00,08:15:00,2010-02-21,18:00:00,2010-02-21 13:07:30,9.75,2010-02-21 18:00:00,2010-02-21 08:15:00,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,day,52.0,52,2010,2010-02-21,3690.0,4.5,252.10000000000005,,0.0,0.0,10.633333333333333,0.3932482394072096,0.0499999999999989,scoop,,0.0266990291262135,2.769230769230769,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,26.666666666666668,0.0,0.0,0.0,,1011.2727272727308,0.0,103.72027972028008,0.0,0.0,0.0,103.72027972028008,0.0,37.45454545454558,3.8414918414918544,0.0,0.0,0.0,0.0,0.0,0.0,9738.18181818185,998.7878787878823,0.0,0.0,0.0,0.0,0.0,,0.0,
33,2010-02-22 12:00:00,,,,,,,,,,,,,,,,,,,,day,,53,2010,2010-02-22,3790.0,4.5,256.6,,100.0,0.0,10.683333333333334,0.4984833146849079,0.0500000000000007,scoop,,0.0266990291262135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2010-02-23 12:00:00,,,,,,,,,,,,,,,,,,,,day,,54,2010,2010-02-23,3880.0,4.6,261.20000000000005,,90.0,0.0999999999999996,10.75,0.6072513519795852,0.0666666666666664,scoop,,0.0266990291262135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2010-02-24 12:00:00,07:40:00,2010-02-24,17:30:00,2010-02-24 12:35:00,9.833333333333334,2010-02-24 17:30:00,2010-02-24 07:40:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,day,55.0,55,2010,2010-02-24,3140.0,4.6,265.80000000000007,,-740.0,0.0,10.8,0.7142197711750591,0.0500000000000007,scoop,,0.0266990291262135,0.8135593220338982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.152542372881355,0.0,0.0,0.0,,299.63636363636465,0.0,30.47149460708793,0.0,0.0,0.0,30.47149460708793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5580.727272727292,567.5315870570126,0.0,0.0,0.0,0.0,0.0,,0.0,
36,2010-02-25 12:00:00,,,,,,,,,,,,,,,,,,,,day,,56,2010,2010-02-25,3180.0,4.6,270.4000000000001,,40.0,0.0,10.866666666666667,0.8129328257428172,0.0666666666666664,scoop,,0.0236966824644549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2010-02-26 12:00:00,,,,,,,,,,,,,,,,,,,,day,,57,2010,2010-02-26,3150.0,4.7,275.1000000000001,,-30.0,0.1000000000000005,10.916666666666666,0.8963616890156416,0.0499999999999989,scoop,,0.0236966824644549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2010-02-27 12:00:00,08:00:00,2010-02-27,18:00:00,2010-02-27 13:00:00,10.0,2010-02-27 18:00:00,2010-02-27 08:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,day,58.0,58,2010,2010-02-27,3140.0,4.7,279.80000000000007,,-10.0,0.0,10.983333333333333,0.9578606253171248,0.0666666666666664,scoop,,0.0236966824644549,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,,84.40000000000028,0.0,8.440000000000028,0.0,0.0,0.0,8.440000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128.000000000033,1012.8000000000034,0.0,0.0,0.0,0.0,0.0,,0.0,
39,2010-02-28 12:00:00,,,,,,,,,,,,,,,,,,,,day,,59,2010,2010-02-28,3130.0,4.8,284.6000000000001,,-10.0,0.0999999999999996,11.033333333333331,0.9923131035354652,0.0500000000000007,scoop,,0.0236966824644549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2010-03-01 12:00:00,,,,,,,,,,,,,,,,,,,,day,,60,2010,2010-03-01,3030.0,4.8,289.4000000000001,,-100.0,0.0,11.1,0.9971031499104944,0.0666666666666664,scoop,,0.0236966824644549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2010-03-02 12:00:00,08:10:00,2010-03-02,17:45:00,2010-03-02 12:57:30,9.583333333333334,2010-03-02 17:45:00,2010-03-02 08:10:00,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,day,61.0,61,2010,2010-03-02,3150.0,4.8,294.2000000000001,,120.0,0.0,11.15,0.9725710602654708,0.0500000000000007,scoop,,0.0236966824644549,0.10434782608695652,0.0,0.0,0.0,0.20869565217391303,0.0,0.0,0.0,29.217391304347824,0.0,0.0,0.0,,42.20000000000014,0.0,4.403478260869579,0.0,0.0,0.0,4.403478260869579,0.0,84.40000000000028,8.806956521739158,0.0,0.0,0.0,0.0,0.0,0.0,11816.000000000038,1232.9739130434823,0.0,0.0,0.0,0.0,0.0,,0.0,
42,2010-03-03 12:00:00,,,,,,,,,,,,,,,,,,,,day,,62,2010,2010-03-03,3190.0,4.9,299.1000000000001,,40.0,0.1000000000000005,11.216666666666669,0.9218038216922252,0.0666666666666664,scoop,,0.0437158469945355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2010-03-04 12:00:00,,,,,,,,,,,,,,,,,,,,day,,63,2010,2010-03-04,3190.0,4.8,303.9000000000001,,0.0,-0.1000000000000005,11.266666666666667,0.8498682744444316,0.0500000000000007,scoop,,0.0437158469945355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2010-03-05 12:00:00,07:30:00,2010-03-05,18:00:00,2010-03-05 12:45:00,10.5,2010-03-05 18:00:00,2010-03-05 07:30:00,77.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2380.0,0.0,0.0,0.0,day,64.0,64,2010,2010-03-05,3180.0,4.8,308.7000000000001,,-10.0,0.0,11.333333333333334,0.7627802412737816,0.0666666666666664,scoop,,0.0437158469945355,7.333333333333333,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,226.66666666666666,0.0,0.0,0.0,,1761.375000000001,0.0,167.75000000000009,0.0,0.0,0.0,167.75000000000009,0.0,549.0000000000002,52.285714285714306,0.0,0.0,0.0,0.0,0.0,0.0,54442.50000000003,5185.000000000002,0.0,0.0,0.0,0.0,0.0,,0.0,
45,2010-03-06 12:00:00,,,,,,,,,,,,,,,,,,,,day,,65,2010,2010-03-06,3220.0,4.8,313.5000000000001,,40.0,0.0,11.383333333333333,0.666537478472297,0.0499999999999989,scoop,,0.0303030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2010-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,day,,66,2010,2010-03-07,3170.0,4.9,318.4000000000001,,-50.0,0.1000000000000005,11.45,0.5664478543670161,0.0666666666666664,scoop,,0.0303030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2010-03-08 12:00:00,07:10:00,2010-03-08,17:45:00,2010-03-08 12:27:30,10.583333333333334,2010-03-08 17:45:00,2010-03-08 07:10:00,106.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,day,67.0,67,2010,2010-03-08,3160.0,5.0,323.4000000000001,,-10.0,0.0999999999999996,11.5,0.4668356742274073,0.0500000000000007,scoop,,0.0303030303030303,10.015748031496063,0.0,0.0,0.0,1.700787401574803,0.0,0.0,0.0,50.07874015748031,0.0,0.0,0.0,,3498.0000000000005,0.0,330.51968503937013,0.0,0.0,0.0,330.51968503937013,0.0,594.0,56.125984251968504,0.0,0.0,0.0,0.0,0.0,0.0,17490.0,1652.5984251968505,0.0,0.0,0.0,0.0,0.0,,0.0,
48,2010-03-09 12:00:00,,,,,,,,,,,,,,,,,,,,day,,68,2010,2010-03-09,3110.0,4.7,328.1000000000001,,-50.0,-0.2999999999999998,11.566666666666666,0.3710701363141417,0.0666666666666664,scoop,,0.037174721189591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2010-03-10 12:00:00,,,,,,,,,,,,,,,,,,,,day,,69,2010,2010-03-10,3070.0,4.7,332.80000000000007,,-40.0,0.0,11.633333333333333,0.2818138746627033,0.0666666666666664,scoop,,0.037174721189591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2010-03-11 12:00:00,08:30:00,2010-03-11,18:30:00,2010-03-11 13:30:00,10.0,2010-03-11 18:30:00,2010-03-11 08:30:00,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,710.0,0.0,0.0,0.0,day,70.0,70,2010,2010-03-11,3100.0,4.6,337.4000000000001,,30.0,-0.1000000000000005,11.683333333333334,0.2013243529047096,0.0500000000000007,scoop,,0.037174721189591,0.8,0.0,0.0,0.0,1.4,0.0,0.0,0.0,71.0,0.0,0.0,0.0,,215.20000000000044,0.0,21.520000000000046,0.0,0.0,0.0,21.520000000000046,0.0,376.60000000000076,37.660000000000075,0.0,0.0,0.0,0.0,0.0,0.0,19099.00000000004,1909.9000000000037,0.0,0.0,0.0,0.0,0.0,,0.0,
51,2010-03-12 12:00:00,,,,,,,,,,,,,,,,,,,,day,,71,2010,2010-03-12,3120.0,4.5,341.9000000000001,,20.0,-0.0999999999999996,11.75,0.1317084250533632,0.0666666666666664,scoop,,0.037174721189591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2010-03-13 12:00:00,,,,,,,,,,,,,,,,,,,,day,,72,2010,2010-03-13,3060.0,4.6,346.5000000000001,,-60.0,0.0999999999999996,11.8,0.0750459087313003,0.0500000000000007,scoop,,0.037174721189591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2010-03-14 12:00:00,08:15:00,2010-03-14,19:00:00,2010-03-14 13:37:30,10.75,2010-03-14 19:00:00,2010-03-14 08:15:00,75.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,day,73.0,73,2010,2010-03-14,3120.0,4.7,351.2000000000001,,60.0,0.1000000000000005,11.866666666666667,0.0333611417029756,0.0666666666666664,scoop,,0.037174721189591,6.976744186046512,0.0,0.0,0.0,4.27906976744186,0.0,0.0,0.0,52.093023255813954,0.0,0.0,0.0,,2017.500000000004,0.0,187.67441860465155,0.0,0.0,0.0,187.67441860465155,0.0,1237.4000000000026,115.10697674418627,0.0,0.0,0.0,0.0,0.0,0.0,15064.000000000031,1401.3023255813982,0.0,0.0,0.0,0.0,0.0,,0.0,
54,2010-03-15 12:00:00,,,,,,,,,,,,,,,,,,,,day,,74,2010,2010-03-15,3140.0,4.8,356.0000000000001,,20.0,0.0999999999999996,11.916666666666666,0.0084734235406057,0.0499999999999989,scoop,,0.0355450236966824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2010-03-16 12:00:00,,,,,,,,,,,,,,,,,,,,day,,75,2010,2010-03-16,3470.0,4.9,360.9000000000001,,330.0,0.1000000000000005,11.983333333333333,0.0017961998556251,0.0666666666666664,scoop,,0.0355450236966824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2010-03-17 12:00:00,,,,,,,,,,,,,,,,,,,,day,,76,2010,2010-03-17,3520.0,5.0,365.9000000000001,,50.0,0.0999999999999996,12.033333333333331,0.0141645613656506,0.0500000000000007,scoop,,0.0355450236966824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
